URL,ID,Name,Subtitle,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Description,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date
https://apps.apple.com/us/app/gaia-lite/id292274288,292274288,Gaia Lite,,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/5c/7c/d5/5c7cd5b4-0b74-4360-bbe6-8a2667507020/source/512x512bb.jpg,3.5,1563,0,,"Maximize your score for the first four levels of our top rated puzzle game in this free version. If you like Gaia lite and want more challenges then purchase the Gaia full version.\n\nCritics on the full version of Gaia...\n\n""One of the most usable iPhone games we\u2019ve played yet [...] This beautifully crafted puzzle game deserves a spot on every iPhone."" - SlideToPlay.com (4/4 Must Have)\n\n""The unique visual style and sound effects [...] make Gaia the puzzle game worth playing."" -FingerGaming.com (4/5 Stars)\n\n""Fantastic iPhone puzzle game that\'s sometime familiar, sometimes new and always fun to play."" - TiltGamer.com\n(8/10 + Editor\'s Choice)\n\nUnique and Captivating...\n\nEngaging graphics and clever gameplay combine to create a never-before-seen experience only possible on the iPhone.\n\nGaia is simple: pieces fall onto the screen and link together to form complex blocks. By rotating the iPhone and eliminating the right blocks with a touch, a player can grow a larger block and earn more points. In this way, Gaia rewards deep thinking players while remaining simple and intuitive.\n\nWe take pride in Gaia\'s satisfying responsiveness and ease of play. So be careful, you may find yourself addicted. We did.\n\nGaia lite Features:\n- Four levels. Full game continues with unlimited levels and increasing difficulty until the player runs out of moves.\n- Includes 10 hand-illustrated nature themed pieces. Full Game has 10 more.\n- Watch out for Toxic Hazards. Full game includes Radioactive, and Biological hazards!\n- Touch sign your highscores with your initials (or draw a picture)\n- Points multipliers. Full Game includes bonus levels.\n- Soothing sound effects and autosave on quit or phone call\n- No language - uses only universal symbols - so anyone can play!",Quicksand Interactive,4+,EN,6550985,Games,"Games, Strategy, Puzzle",02-10-08,02-10-08
https://apps.apple.com/us/app/fieldrunners/id292421271,292421271,Fieldrunners,,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/b3/16/1f/b3161f9a-b708-401d-f949-c263d203af51/source/512x512bb.jpg,4,41869,2.99,"0.99, 0.99, 0.99, 0.99","OVERVIEW\n\nThe invasion begins!  Pint sized soldiers are storming your country - do you have what it takes to defeat them?   Customize your strategic defenses using a wide selection of powerful weapons.  Control the battlefield with a vast array of tactics against countless waves of unique land and air invaders! Countless hours of entertainment and replayable challenges!  Enjoy a growing experience through DLC maps! \n\nDo you have what it takes to stop the fieldrunners and rise to the top as the ultimate tower defense champion? \n\nKEY FEATURES\n\n\u2022 Retina display support for gorgeous artwork!\n\u2022 Addictive gameplay for hours of action!\n\u2022 Over 800 waves across 8 unique battlefields!\n\u2022 11 devastating weapons for ultimate defenses!\n\u2022 Stunning visuals in a hyper detailed world!\n\u2022 Epic amounts of achievements!\n\u2022 Full Game Center integration!\n\nExperience the award winning tower defense game like never before thanks to full Retina display support!  Stop the invading fieldrunners by creating mazes out of powerful weapons in this classic strategy game.  Control the battlefield using limitless strategies and a diverse selection of upgrade-able towers!\n\nAWARDS\n\n\u2022 ""Best Mobile Game Award!"" 2009 IGF Mobile \n\u2022 ""Excellence in Art Award!"" 2009 IGF Mobile\n\u2022 #1 in \u201cTop 10 Must Have Games\u201d Gizmodo \n\nCRITICAL ACCLAIM\n\n\u2022 TIME Magazine - \u201cTop 10 Video Games of 2008\u201d \n\u2022 PC Magazine - ""Must-Have iPhone Games"" \n\u2022 EDGE Magazine - \u201cTop 30 of 2008\u201d\n\u2022 Boston Herald - \u201c#3 iPhone Game of 2008\u201d\n\nCONTACT SUBATOMIC STUDIOS\n\n\u2022 Twitter: @Fieldrunners\n\u2022 Facebook: facebook.com/fieldrunners\n\u2022 Web: subatomicstudios.com\n\u2022 Forums: subatomicstudios.com/forum\n\u2022 Email: info[at]subatomicstudios.com\n\nTHANK YOU\n\nEveryone here at Subatomic Studios thanks you for playing our first game! Please rate Fieldrunners to show your support.","Subatomic Studios, LLC",9+,EN,75041792,Games,"Games, Entertainment, Action, Strategy",05-10-08,11-04-18
https://apps.apple.com/us/app/lux-touch-3-world-domination/id292538570,292538570,Lux Touch 3 - World Domination,Game of Global Conquest,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/36/4d/8b/364d8b24-5911-a302-c5b5-e4bcb0e5861d/source/512x512bb.jpg,3.5,72428,0,,"Lux is a game of strategy and world conquest!\nSimilar to the board game RISK, but better! \nFaster, free, with fun varied computer AIs!\n\nVoted #1 iPhone game by Wired.com readers!\n\nControl the Blue armies and conquer the map. \nFight a virtual war to dominate the world.\n\nTIPS:\n- attack with 3 or more armies for best odds\n- take over 1 enemy country per turn for a card\n- fully eliminate an enemy and you get their cards\n\nLux Touch is fully FREE! \nNo in-app purchases!\nNo risk download! \n100% free!\n\nGet our premium game Lux DLX for...\n- more AIs\n- more maps\n- more settings\n- more hot graphics\n- more human players\n- more of your dreams come true\n\nLux Touch is a mobile version of Lux Delux,\navailable now for your desktop and laptop.\n\n""Because taking over the world is fun!""\n\nLux is NOT associated with the board game RISK.",Sillysoft Games,9+,EN,55071744,Games,"Games, Entertainment, Strategy, Board",07-10-08,23-01-19
https://apps.apple.com/us/app/dont-square/id292975610,292975610,"""Don't Square""",,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/2b/d3/67/2bd36771-8d63-f5d6-729e-214f46fc33c9/source/512x512bb.jpg,2.5,190,0.99,,"""Don't Square is a game with only one rule: avoid forming a square with your gaming pieces on the board. But this is not as simple as it sounds and first you have to practice in order to win. It\xb4s a real challenge! :)\n\nBy playing this game you can relax while you are developing your logical skills. It is ideal for long lasting travels and very useful, especially if children are traveling with you. Never feel bored again with Don't Square!\n\nThere are five different difficulty levels and you can also set a time limit. If you are too slow the iPhone will make a move for you. You can choose to play against your iPhone/iPod or invite someone for a match. It will be fun for sure!\n\nFor the courageous ones: increase the level of difficulty by enlarging your board!\n\nFor questions and comments: support@solid-apps.com.\nWe are looking forward to your feedback and your rating! :)""",Solid Apps GmbH,4+,"EN, FR, DE, EL, PT, RU, ZH, ES",4357120,Games,"Games, Board, Entertainment, Strategy",12-10-08,22-05-19
https://apps.apple.com/us/app/smart-rummy/id294166538,294166538,Smart Rummy,,https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/61/aa/6f/61aa6fa5-a68b-dd37-3431-6ad0ffb9c90a/source/512x512bb.jpg,2.5,69,2.99,,"""Welcome to Smart Rummy - An Intelligent Gin Rummy Player!\n\nCard players love this fast paced game of Rummy!\n \nA game of memory, card sense, skill and luck, Smart Rummy provides quick action as the situations change rapidly. Smart Rummy is ideal for people who enjoy card games and relish competition. You can play a few hands in minutes or spend hours immersed in competition.\n \nSmart Rummy offers choice of six opponents with two levels of playing expertise and different styles of play to give you a variety of competition. Perfect for beginners as well as experienced players, Smart Rummy can sharpen your Gin Rummy skills and card memorization techniques with fast action and fun. \n \nThe game involves animations and colorful playing cards for visual appeal. It keeps track of scores and lets you set the game limit. When the hand ends, the score is automatically figured and recorded. A Preferences screen gives you many playing options. You can also choose to expose the opponent's hand to observe the playing style. Cards can be moved using buttons, tapping or dragging. The game table displays dealt hands, opponent, knock count, and the deck and discard piles.  Smart Rummy comes with built in scrollable guide pages for easy reference and navigation buttons.  Scores, Preferences and Guide views can be accessed using simple swipe gestures.\n \nSmart Rummy is based on the scientific Gin Rummy principles from the paperback book, How To Win At Gin Rummy - Playing for Fun and Profit, by Pramod Shankar, PhD. This book is a simple and easy-to-read guide with a thorough study of Gin Rummy. It provides the basics, simple tactics, 10 Golden Rules of play, advanced strategies, and odds for card plays and combinations. It can help players of all levels from beginner to advanced and is a must read guide for the serious Gin Rummy money players.\n\nThis App is configured for iPhone and iPad, has HD graphics, sounds and ability to sort hands by moving cards around.  It saves preferences and scores to continue the same game later, and keeps track of maximum wins and losses.  It allows unlimited undo of moves by simply triple tapping the screen.\n\nAll these features provide a unique gin rummy playing experience, fun practice and opportunity to develop and practice new strategies.\n\nBuy it today and start having fun!""",Pramod Shankar,4+,EN,44329984,Games,"Games, Strategy, Card, Entertainment",04-11-08,05-12-16
https://apps.apple.com/us/app/expert-sudoku/id294193726,294193726,Expert Sudoku,,https://is1-ssl.mzstatic.com/image/thumb/Purple117/v4/53/37/03/5337032f-b6b8-db22-f8ff-820636abae6c/source/512x512bb.jpg,4,523,2.99,,"Join over 21,000,000 of our fans and download one of our Sudoku games today!\n\nMakers of the Best Sudoku Game of 2008, Sudoku (Free), we offer you the same great features with 1000 extremely difficult puzzles!\n\nWarning!  Expert Sudoku is for serious Sudoku players.  Our hand-crafted puzzles are solvable with only one solution and no guessing.  Show your expertise using advanced solving techniques: Naked and Hidden Triples, X-Wing, XY-Wing, Swordfish, Forcing Chain, 2-string Kite, Skyscraper, Unique Corner, and more.\n\nOPTIONS\n\nAll options are OFF by default, but you can turn them on in the Options menu\n\u2022 Show Incorrect :: Shows incorrect answers in red.  \n\u2022 Smart Buttons :: Disables the number button when that number is completed on the game board.   \n\u2022 Smart Notes :: Removes the number from the notes in the box, column, and row that contains the cell with your correct answer.\n\nFEATURES\n\u2022 1000 unique handcrafted puzzles\n\u2022 Four different skill levels\n\u2022 ALL puzzles are solvable WITHOUT guessing\n\u2022 Multiple color schemes\n\u2022 Challenge a friend\n\u2022 ""ALL notes"": tap the ""All notes"" button on to show all the possible answers for each square.  Tap the ""All notes"" button off to remove the notes.\n\u2022 Hints: shows the answer for the selected square or a random square when one is not selected\n\u2022 Pause the game at any time and resume where you left off\n\u2022 Best times, progress statistics, and much more\n\nAre you a Sudoku Master?  Then play Expert Sudoku; you will love it!  Otherwise, check out our other popular Sudoku games for iPhone and iPod Touch.\n\nDo you want more? Try one of our other versions of sudoku which have all the same great features!\n* Look for our paid edition of Sudoku with 1000 easier puzzles.  \n* Or try Color Sudoku for a fun twist to solving sudoku puzzles.",Mighty Mighty Good Games,4+,"DA, NL, EN, FI, FR, DE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH",9543680,Games,"Games, Strategy, Entertainment, Puzzle",21-10-08,30-05-17
https://apps.apple.com/us/app/edgewise/id294596096,294596096,Edgewise,,https://is3-ssl.mzstatic.com/image/thumb/Purple7/v4/6f/f9/33/6ff9339b-fd18-b2b0-6536-abae5b2f50f2/source/512x512bb.jpg,3.5,23,0,"1.99, 0.99","""Edgewise is a solitaire card game that's easy to learn and fun to play. The rules are simple and the strategy is subtle and complex.\n\nThe object of the game is to arrange all the face cards around the edges of the playing field. The game alternates between dealing cards into the playing field and removing combinations of cards that add up to 10. Play continues until all of the face cards are placed correctly or until a face card is dealt that has no place to go.\n\nWinning takes both luck and skill.\n\nEdgewise provides:\n\n- An animated deck and cards\n- Right or left handed play\n- Sound effects\n- A running score (You vs Edgewise)\n- A helper named Mason\n- Built-in instructions\n- Hours and hours of amusement""",Greggy Bits Software,4+,EN,1298432,Games,"Games, Card, Strategy",25-10-08,26-06-15
https://apps.apple.com/us/app/chess-genius/id294631172,294631172,Chess Genius,,https://is5-ssl.mzstatic.com/image/thumb/Purple20/v4/38/7b/1b/387b1b35-5afb-6c93-af1e-1b73e483f30e/source/512x512bb.jpg,4,156,5.99,,"""ChessGenius, award winning chess program. Superb playing strength. The author's chess programs have won ten World Championships. Packed with features for beginners and experts:\n\n* Simple, elegant user interface\n\n* Powerful, compact and fast\n\n* Hundreds of playing levels including easy, blitz and tournament levels. Network connection not required\n\n* Displays thinking. Who is winning, by how much and the moves that ChessGenius is planning. Also Chess clocks, Captured pieces and Opening name. e.g. B12 Caro-Kann\n\n* Save/load games in PGN format. Send games by email. Set-up position\n\n* Easy import / export of PGN database files with iTunes file sharing\n\n* Hint, Show legal moves and Tutor. ChessGenius can warn if a blunder/weak move is played and give the option of take back\n\n* Unlimited take back and step forward\n\n* Play against ChessGenius. Also 2 player, self play and analysis mode\n\n* Optional display of captured pieces and count of positions searched\n\n* Game is restored after exit and restart\n\n* All functions work in Portrait and Landscape""",Lang Software Limited,4+,"EN, FR, DE, IT, ES",1751040,Games,"Games, Strategy, Board, Entertainment",08-11-08,05-08-16
https://apps.apple.com/us/app/chess-tchess-pro/id295445501,295445501,Chess - tChess Pro,For beginners to professionals,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/88/3b/3c/883b3ce3-c56f-1b64-60ab-4a3b3d7920cf/source/512x512bb.jpg,4,3062,7.99,,"tChess Pro is the high-quality, critically acclaimed chess game with the richest features for the iPhone, iPod touch, and iPad. It\'s perfect for every player:\n\nBeginners:\nNot everybody is a chess master! Most chess games are too strong or just make random mistakes at easier levels. tChess Pro has unique algorithms to simulate human opponents.\n\nExperts:\ntChess Pro has a top-tier chess engine. (Over 380 ELO points stronger than Caissa Chess.)\n\nEnthusiasts:\ntChess Pro\'s Analysis Mode is like having a chess master in your pocket. You can get the engine\'s ""expert opinion"" about any game or position in real-time: which side is winning, and the best sequence of moves. Just like a professional desktop chess package.\n\nMore key features:\n- Perfect for 1- or 2-player games\n- Strong computer opponent\n- Play against any ELO rating from 500 to 2500\n- Integrated ""Learn Chess"" e-book app (Apple Staff Favorite!)\n- Opening Library feature lets you explore chess opening theory as you play\n- PGN Database feature lets you download and view PGN files\n- Support for 3-stage time controls with Fischer increments\n- Position Editor to enter positions from books, newspapers, etc.\n- Save and load games; export them in standard PGN format\n- Use the Profile feature to play rated games against the computer and track your progress\n\ntChess Pro is developed by Tom Kerrigan, author of the TSCP and Stobor chess engines.",Tom Kerrigan,4+,"EN, FR, DE, JA, KO, ZH",7517184,Games,"Games, Board, Entertainment, Strategy",05-11-08,07-04-19
https://apps.apple.com/us/app/toobz/id295462558,295462558,Toobz,,https://is1-ssl.mzstatic.com/image/thumb/Purple4/v4/e6/88/05/e688059e-2809-4f8f-9f78-cb7ceb7b461b/source/512x512bb.jpg,3.5,2425,0.99,,"Toobz is a challenging, fast-paced game that brings together quick reactions, planning, and a little bit of luck.\n\nYour goal is to create a system of ""Toobz"" (pipes) beginning at a randomly-placed starting point.  Your Toobz network must allow water to flow without any spilling.  As you advance through levels, you\'ll have less and less time to place the pieces before the water starts automatically.  You can start the water at any time, allowing you to quickly advance to the next level and earn extra points.  If you spill any water, though, your game is over and you\'ll have to try again.\n\nToobz features three game modes: ""Classic Toobz"" in which only one upcoming piece is displayed, ""Show Toobz"" game in which the next four pieces are displayed, and the new ""Puzzle"" game that starts you out with a full board.",Jason Haslup,4+,EN,9641984,Games,"Games, Strategy, Puzzle",05-11-08,13-09-14
https://apps.apple.com/us/app/color-sudoku/id296183853,296183853,Color Sudoku,,https://is2-ssl.mzstatic.com/image/thumb/Purple117/v4/6a/95/e4/6a95e45e-bb8e-2c02-0d7e-fb04b25cfc83/source/512x512bb.jpg,3.5,518,2.99,,"Join over 21,000,000 of our fans and download one of our Sudoku games today!\n\nMakers of the Best Sudoku Game of the Year 2008, Sudoku (Free), we offer you the same great features in Color Sudoku.  \n\nIf you like to play Sudoku, you will love the challenge of Color Sudoku!  Tickle the creative side of your brain; its fun!\n\nOPTIONS\n\nAll options are on by default, but you can turn them off in the Options menu\n\u2022 Show Incorrect :: Shows incorrect answers in red. \n\u2022 Smart Buttons :: Disables the number button when that number is completed on the game board.   \n\u2022 Smart Notes :: Removes the number from the notes in the box, column, and row that contains the cell with your correct answer.\n\nFEATURES\n\u2022 1000 unique handcrafted puzzles\n\u2022 Four different skill levels\n\u2022 ALL puzzles are solvable WITHOUT guessing\n\u2022 Challenge a friend\n\u2022 Multiple color schemes\n\u2022 ""ALL notes"": tap the ""All notes"" button on to show all the possible answers for each square.  Tap the ""All notes"" button off to remove the notes.\n\u2022 Hints: shows the answer for the selected square or a random square when one is not selected\n\u2022 Pause the game at any time and resume where you left off\n\u2022 Best times, progress statistics, and much more\n\nDo you want more? Try one of our other versions of sudoku which have all the same great features!\n* Look for our paid edition of Sudoku with 1000 puzzles and more unique color schemes.\n* For advanced puzzle solving, try Expert Sudoku to challenge your sudoku solving skills.",Mighty Mighty Good Games,4+,"DA, NL, EN, FI, FR, DE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH",15837184,Games,"Games, Puzzle, Entertainment, Strategy",14-11-08,30-05-17
https://apps.apple.com/us/app/chess-tchess-lite/id296756437,296756437,Chess - tChess Lite,Fun and easy to use,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/f2/93/0a/f2930aba-2837-5a77-087c-4a9dd9a20973/source/512x512bb.jpg,3.5,5488,0.99,,"tChess Lite is the popular chess game designed just for the iPhone, iPod touch, and iPad. tChess is like a virtual chess board on your device. It\'s fun and easy to use--perfect for the casual player!\n\nThis game features a very clean UI design and beautiful graphics. tChess is a fast and stable program. Pick up a game in your free time... and there\'s no problem listening to your music while you play.\n\n(tChess Lite is a fully-functional version of tChess for casual chess players. If you\'re an active player and want enthusiast-level features, take a look at tChess Pro, which is over 1000 ELO stronger and has received rave reviews from Grandmaster Susan Polgar, PE\'s Chess Cast, and iPhone app critics.)\n\n\ntChess Lite Features:\n\n- Perfect for 1- or 2-player games (on the same device, no network connection required)\n- Tap-tap to move pieces\n- Highlights legal moves\n- View full game history in the Move List\n- Go back or forward move by move and replay completed games\n- Built-in chess clock\n- ""Get hint"" feature to improve your game\n- Easy to undo moves\n- Saves your game automatically if you exit the program or take a call\n- Play against any ELO rating from 500 to 1200\n- Computer opponent is the most fun and realistic for beginners and casual players\n- Use the Profile feature to play rated games and track your progress\n- Over 15,000 openings for fresh, varied games\n\n\ntChess Lite is developed by Tom Kerrigan, author of the TSCP and Stobor chess engines.",Tom Kerrigan,4+,"EN, FR, DE, JA, KO, ZH",5874688,Games,"Games, Strategy, Entertainment, Board",15-11-08,07-04-19
https://apps.apple.com/us/app/checkers-online-lite/id296853351,296853351,Checkers Online Lite,,https://is3-ssl.mzstatic.com/image/thumb/Purple71/v4/49/bc/fa/49bcfa84-d707-0c3f-6ff3-cadc7ab9cb73/source/512x512bb.jpg,2.5,3521,0,,"Coming from the makers of the award winning Adrenaline Pool Online, Cocoto Kart Online and Adrenaline Golf Online.\n\nPlay checkers against people from all over the world! You will find players in a few seconds!\n\nCheckers Online is the only checker game with internet mode.\n\nFeatures of the Lite version\n- Online play\n- Automatic match-making\n- Play in 8x8 (traditional rules) or 10x10 (tournament rules)\n- Choose your look and feel with 2D or 3D graphics.\n- Online chat and profiles\n\nIf you like the Lite version then you will love Checkers Online (Full version) with offline mode, play vs strong AI, choose your own nickname, use match-making search options, upload pictures to your profile and much more!\n\nAlso check out our new game: Cocoto Kart Online! And our other games: DinoSmash Online, Adrenaline Golf Online, Ace Tennis Online, Adrenaline Pool Online 2, Bomber Online, Adrenaline Poker Online, Chess Expert Online, Belote Online, French Tarot Online, Allowin Pumkins and Allowin Pool!",EUROCENTER,4+,EN,9402423,Games,"Games, Strategy, Board",29-11-08,29-11-08
https://apps.apple.com/us/app/tapdefense/id297558390,297558390,TapDefense,,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/e1/1a/8b/e11a8b61-c94d-483c-99d9-4e544605ad2a/source/512x512bb.jpg,3.5,273687,0,"0.99, 2.99, 1.99","Nominated one of the top free apps and top free games on the bestappever 2008 awards.\n\n""TapDefense is a great game"" -- The Guardian\n\n""One of the Best iphone games"" --  Brighthub.com\n\nDefend the Gates of Heaven from the enemies of Hell with an incredibly fun mobile TOWER DEFENSE game on your iPhone or iPod Touch.\n\nTapJoy is proud to bring you TapDefense -- a new TOWER DEFENSE strategy game that you can take you with you all day long. Play for hours or salvage snippets of time on the go.\n\nEnjoy an ever improving experience through free content updates!\n\nChallenge yourself and your friends by competing to master all levels and obtain high scores.\n\n-42 levels!\n-6 towers types!\n-7 enemy types!\n-6 different game modes\n\n-much more ...\n\nDo you have what it takes to fend off the evil enemies of Hell and rise to the top as supreme Tower Defense master?",TapJoy,9+,EN,7774384,Games,"Games, Strategy, Entertainment, Simulation",24-11-08,05-12-12
https://apps.apple.com/us/app/chinese-chess-xiangqi/id297643414,297643414,Chinese Chess (Xiangqi),,https://is5-ssl.mzstatic.com/image/thumb/Purple5/v4/38/cb/8e/38cb8e93-4a7f-9bbf-ca69-ccad73bd07f0/source/512x512bb.jpg,3,67,0.99,,"Xiangqi brings you Chinese Chess like you\'ve never seen it before!  A unique traditional Chinese watercolour inspired look compliments this exciting, full-featured game.\n\nA variety of difficulty levels make Xiangqi perfect both for beginners looking to learn how to play Chinese Chess and experts looking to keep their skills sharp. You can also share your screen and take on a human opponent.  Pieces are automatically rotated for the ultimate convenience in head-to-head play.\n\nUnfamiliar with the rules to this classic game?\nCheck out http://en.wikipedia.org/wiki/Chinese_chess\n \n Xiangqi features:\n - advanced AI with positional play\n - AI honors prohibitions against stalling tactics involving repeated positions\n - original (optional) soundtrack and sound effects\n - animated piece movement and special effects\n - show available moves when pieces are touched\n - indicate which pieces have no available moves, due to general safety or blocked movement\n - multiple difficulty levels, from novice to expert\n - custom setup: start board from any position\n - choose Westernized or traditional Chinese pieces\n - unlimited undo/redo with algebraic notation\n - supports both tap and drag gestures\n - automatic game save/restore\n - chess clocks\n - onscreen feedback for available/illegal moves\n - automatically rotated pieces in head-to-head games\n\n""with a pleasing soundtrack and a beautiful calligraphic style to the pieces and game board.""-PocketGamer.co.uk",Easy 8 Software,4+,EN,12423168,Games,"Games, Strategy, Board",24-11-08,30-12-14
https://apps.apple.com/us/app/warfare-incorporated/id298748403,298748403,Warfare Incorporated,,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/7c/38/8d/7c388de3-14ad-dc70-a199-b00c65c045c6/source/512x512bb.jpg,3.5,5931,0,,"Experience Warfare Incorporated, the critically acclaimed and best selling mobile real time strategy (RTS) game, FREE! Build your forces to defend and control the newly discovered planet Icarus, with its astounding mineral wealth and mysterious alien artifacts, in both multiplayer and single player game play!\n\nIf you enjoy games like Starcraft, Command & Conquer, and Age of Empires, you\'ll love Warfare Incorporated!\n\nFeatures:\n- Real-time action-strategy, optimized for your iOS device\n- Play single player and multiplayer!\n- 22 unit and structure types, 2 alien landscapes\n- 41 built in single and multi-player missions\n- Hundreds of add-on single and multi-player missions\n- Online multiplayer with lobby, game rooms, player chat, leaderboard, game history, and player statistics\n- Full PC based mission editor - create and publish your own missions\n\nAwards:\n""Best Strategy Game of the Year"" - PDArcade\n""Best Strategy Game of the Year"" - PalmGear\n""Best Strategy Game Award"" - TechnoPalm\n""Powered Up Game of the Year"" - PalmSource\n... and more!\n\nTestimonials:\n""It rivals Starcraft in its strategy and replayability..."" - satisfied customer\n""Not since Red Alert have i had so much fun with a strategy game."" - satisfied customer\n""This is a game you won\'t be able to put down"" -- Handheld Computing magazine\n""Final score: PERFECT 10"" -- PDArcade.com\n""If you\'re an RTS fan: go buy it now..."" - PocketPCLife\n""5 stars just aren\'t enough..."" - satisfied customer\n... and many more!","Spiffcode, Inc.",9+,EN,7705600,Games,"Games, Strategy, Entertainment, Action",04-12-08,20-06-19
https://apps.apple.com/us/app/strategery/id298908505,298908505,Strategery,,https://is3-ssl.mzstatic.com/image/thumb/Purple127/v4/a9/80/3c/a9803cb6-010d-1eef-27cc-ba32b71e0eb8/source/512x512bb.jpg,4,2798,1.99,,"Strategery is a fast-paced game of world domination, designed and built from top to bottom for the iPhone, iPad, and iPod Touch. Play against the computer or your friends in an epic battle of strategy and risk. It\'s an App Store oldie but a goodie (check out the reviews).\n\nMacworld\'s 2009 App Gems Award winner for Best Strategy Game\n\n""There is no game I play on my iPhone more than Strategery"" \n- Lex Friedman\n\n""Strategery offers depth that can\u2014and will\u2014claim hours of your time.""\n- Macworld\n\n""My latest iPhone gaming habit is Strategery""\n- Slate Magazine\n\n""Lots of fun and the gameplay has a great feel.""\n- Daring Fireball\n\n\nFEATURES\n\n\u2022 Challenging game of offensive and defensive strategy\n\u2022 Play for a couple minutes or a couple hours (it\'s pretty addictive)\n\u2022 Four difficulty settings, ranging from ""Easy"" (for the strategically impaired) to ""Brutal"" (risk being humiliated)\n\u2022 Online battles with push notifications and random matchmaking!\n\u2022 Pass-and-play multiplayer (up to 5 players)\n\u2022 Automatically saves your game to resume later\n\u2022 Randomly generated maps (four sizes) make every game a unique challenge \n\u2022 TONS of gameplay options to tailor the game to your preferences",Affogato LLC,4+,EN,15547392,Games,"Games, Board, Strategy, Entertainment",09-12-08,17-06-17
https://apps.apple.com/us/app/5x5-shogi-minishogi-k55/id299139129,299139129,5x5 Shogi (MiniShogi) K55,,https://is4-ssl.mzstatic.com/image/thumb/Purple3/v4/bd/df/2d/bddf2d0c-12ff-9f06-556c-554a3fb56866/source/512x512bb.jpg,4,16,2.99,,"5x5 Shogi (MiniShogi) is a variant of Shogi (Japanese chess).\nCompact and speedy chess like game.\nA player can use (drop) captured pieces.\nThis rule makes this game complicated and profound.\n5x5 Shogi is very compatible with iPhone/iPod.\nK55 (PC version) have won Computer 5x5 Shogi tournament 2008, 2009.\n\nFeatures:\n- Human vs. computer, human vs. human, computer vs. computer.\n- 8 levels of computer play.\n- Choose Western or Japanese pieces.\n- Show the legal moves of the selected piece.\n- Undo of moves.\n- Save/Load game file.\n- Hint.\n- Send game scores by mail.\n- Show history of moves.\n- Help about 5x5 Shogi rules.",Yoshikazu Kakinoki,4+,"EN, JA",3940352,Games,"Games, Board, Strategy",11-12-08,25-09-15
https://apps.apple.com/us/app/deep-green-chess/id299471086,299471086,Deep Green Chess,,https://is4-ssl.mzstatic.com/image/thumb/Purple49/v4/be/5f/f3/be5ff3b4-73ee-fc90-76c6-2756fba37b5e/source/512x512bb.jpg,4,483,7.99,,"A beautiful and elegant chess application for the casual player.\n\nJohn Gruber of Daring Fireball: \u201cWithout question the best iPhone chess game\u201d.\n\nPlaying chess has never been a more pleasant experience. On any platform! Everything is beautifully rendered; from the board and pieces to the way they animate.\n\nDeep Green for iOS is the successor to the multi-award winning Newton version.\n\nIf you like Deep Green, please rate it on the App Store.\n\nFEATURES:\n\n- Play against engine or human, or engine vs. engine\n- Adjustable engine strength\n- Concentration setting allowing the engine to play more like a human\n- Manual board setup\n- Game playback (first/previous/next/last position, auto-playback, drag slider)\n- Replay of last move\n- Move suggestion (animated on board)\n- Take back (undo, all the way back to start)\n- Free choice between tap/tap and drag/drop moving (no need to set preference)\n- Display of captured pieces\n- Smooth animations everywhere\n- Game and state saved between program sessions\n- Rich, analog-type sounds (optional)\n- Callout notification for check, stalemate, and checkmate, (optional)\n- Vibration on check, stalemate and checkmate, (optional)\xb9\n- Board coordinates (optional)\n- Board auto-rotation (optional)\n- Clean and beautiful user interface\n- Two built-in skins\n- And more\u2026\n\n\xb9) Vibration is only available if the iOS device is capable of it.",Cocoa Stuff,4+,EN,99019776,Games,"Games, Board, Strategy",09-12-08,28-01-16
https://apps.apple.com/us/app/jewel-lines/id299631906,299631906,Jewel Lines,,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/f4/19/9f/f4199f4b-b2cd-4005-3c0c-dbe7435c9689/source/512x512bb.jpg,3,75,2.99,,"Build a line of five or more jewels of the same colour to remove them from the board. If the board fills up \u2013 the game is over.\n\n==============================\n\u201cBrilliant and relaxing! \u201d\n\u201cGreat fun! What an awesome app!\u201d\n""Fast and accurate gameplay,  gorgeous graphics - you have to try this one - A+""\u2028==============================\n\nThree game variations: \n- Classic. There is no time limit and you get three new pieces after each move that did not produce a line\n- Time Limited. New jewels will drop down after a time period. The higher the level \u2013 the faster they come. You can also speed up the timer by taping on it.\n- Classic + time Limited variant is the combination of two and is most likely the hardest one.","Software River Solutions, Inc",4+,EN,5731328,Games,"Games, Entertainment, Puzzle, Strategy",13-12-08,29-08-17
